age,'workclass','fnlwgt','education','education-num','marital-status','occupation','relationship','race','sex','capital-gain','capital-loss','hours-per-week','native-country','income'
24,'Private',38455,'Some-college',10,'Never-married','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
31,'Private',182539,'Some-college',10,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
49,'Self-emp-not-inc',204241,'Bachelors',13,'Never-married','Sales','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
27,'Local-gov',332785,'HS-grad',9,'Never-married','Protective-serv','Own-child','White','Male',0,0,38,'United-States','<=50K'
19,'Private',423863,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Female',0,0,35,'United-States','<=50K'
22,'Private',34747,'HS-grad',9,'Never-married','Other-service','Own-child','White','Female',0,0,35,'United-States','<=50K'
43,'Private',111949,'HS-grad',9,'Married-civ-spouse','Other-service','Wife','White','Female',0,0,35,'United-States','<=50K'
35,'Private',35330,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
37,'Private',179671,'9th',5,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,50,'United-States','<=50K'
48,'Private',196107,'HS-grad',9,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,30,'United-States','<=50K'
22,'Private',127185,'9th',5,'Never-married','Machine-op-inspct','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
40,'Self-emp-inc',76625,'HS-grad',9,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','<=50K'
36,'Private',398931,'HS-grad',9,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
25,'Federal-gov',50053,'Bachelors',13,'Never-married','Tech-support','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
35,'Private',126675,'HS-grad',9,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,46,'United-States','<=50K'
21,'Private',207103,'HS-grad',9,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,40,'United-States','<=50K'
21,'Private',120326,'Some-college',10,'Never-married','Adm-clerical','Own-child','White','Female',0,0,40,'United-States','<=50K'
45,'Self-emp-not-inc',182677,'HS-grad',9,'Married-spouse-absent','Craft-repair','Not-in-family','Asian-Pac-Islander','Male',0,0,40,'Thailand','<=50K'
57,'Federal-gov',313929,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','Amer-Indian-Eskimo','Male',0,0,40,'United-States','<=50K'
55,'Private',139843,'HS-grad',9,'Divorced','Exec-managerial','Not-in-family','White','Female',0,0,60,'United-States','<=50K'
31,'Private',127215,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','<=50K'
18,'Self-emp-not-inc',40293,'HS-grad',9,'Never-married','Farming-fishing','Other-relative','White','Male',0,0,40,'United-States','<=50K'
59,'Local-gov',120617,'HS-grad',9,'Separated','Protective-serv','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
56,'Private',206399,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
55,'Private',170994,'HS-grad',9,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
41,'Private',112763,'HS-grad',9,'Widowed','Sales','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
70,'Private',77219,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,37,'United-States','<=50K'
45,'Self-emp-not-inc',174426,'Some-college',10,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,35,'United-States','<=50K'
31,'Private',193285,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
30,'Private',303990,'HS-grad',9,'Never-married','Transport-moving','Not-in-family','White','Male',0,0,60,'United-States','<=50K'
22,'Private',281432,'Some-college',10,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,30,'United-States','<=50K'
32,'State-gov',77723,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','Asian-Pac-Islander','Female',0,0,40,'United-States','<=50K'
30,'Private',206325,'11th',7,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','<=50K'
21,'Private',255685,'Some-college',10,'Never-married','Other-service','Own-child','Black','Male',0,0,40,'Outlying-US(Guam-USVI-etc)','<=50K'
26,'State-gov',152457,'HS-grad',9,'Never-married','Protective-serv','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
45,'Private',379393,'Some-college',10,'Divorced','Tech-support','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
26,'Private',183224,'Some-college',10,'Never-married','Adm-clerical','Own-child','Asian-Pac-Islander','Female',0,0,35,'United-States','<=50K'
36,'Private',146412,'Some-college',10,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,40,'United-States','<=50K'
23,'Private',203240,'Some-college',10,'Never-married','Other-service','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
42,'Private',412379,'HS-grad',9,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','<=50K'
34,'Private',191930,'Some-college',10,'Married-civ-spouse','Machine-op-inspct','Husband','Black','Male',0,0,40,'United-States','<=50K'
47,'Private',187969,'11th',7,'Divorced','Other-service','Not-in-family','White','Female',0,0,38,'United-States','<=50K'
32,'Private',362259,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
46,'Private',133169,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
29,'Federal-gov',33315,'Assoc-acdm',12,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
21,'Private',351084,'HS-grad',9,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
60,'Private',24872,'Some-college',10,'Separated','Transport-moving','Not-in-family','Amer-Indian-Eskimo','Female',0,0,30,'United-States','<=50K'
22,'Private',203715,'Some-college',10,'Never-married','Adm-clerical','Own-child','White','Male',0,0,40,'United-States','<=50K'
38,'State-gov',34364,'Masters',14,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
24,'Private',403671,'Some-college',10,'Never-married','Machine-op-inspct','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
52,'Federal-gov',279337,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','<=50K'
38,'Private',97083,'Some-college',10,'Married-civ-spouse','Adm-clerical','Wife','Black','Female',0,0,40,'United-States','<=50K'
29,'Private',119793,'Some-college',10,'Never-married','Sales','Other-relative','White','Male',0,0,50,'United-States','<=50K'
38,'Private',323269,'Some-college',10,'Married-civ-spouse','Other-service','Wife','Black','Female',0,0,40,'United-States','<=50K'
48,'Private',207946,'HS-grad',9,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,52,'United-States','<=50K'
53,'Private',127117,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
47,'Private',358465,'Some-college',10,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
45,'Private',278151,'HS-grad',9,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','<=50K'
66,'Private',175891,'9th',5,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','<=50K'
20,'Private',388811,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Female',0,0,40,'United-States','<=50K'
20,'Private',132320,'Some-college',10,'Separated','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
40,'Private',188942,'Some-college',10,'Married-civ-spouse','Sales','Wife','Black','Female',0,0,40,'Puerto-Rico','<=50K'
30,'Private',378723,'Some-college',10,'Divorced','Adm-clerical','Own-child','White','Female',0,0,55,'United-States','<=50K'
31,'Private',196025,'Doctorate',16,'Married-spouse-absent','Prof-specialty','Not-in-family','Asian-Pac-Islander','Male',0,0,60,'China','<=50K'
26,'Private',282304,'Some-college',10,'Never-married','Sales','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
34,'Private',169583,'Masters',14,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,50,'United-States','<=50K'
28,'Private',275116,'10th',6,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','<=50K'
30,'Private',173005,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,44,'United-States','<=50K'
56,'Private',190257,'7th-8th',4,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','<=50K'
23,'Private',194102,'Bachelors',13,'Never-married','Exec-managerial','Unmarried','White','Male',0,0,40,'United-States','<=50K'
31,'Local-gov',224234,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','Black','Male',0,0,40,'United-States','<=50K'
72,'Self-emp-not-inc',284120,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','<=50K'
43,'Private',184378,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,35,'United-States','<=50K'
39,'Private',176101,'Bachelors',13,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
27,'Private',198258,'Bachelors',13,'Never-married','Sales','Own-child','White','Male',0,0,35,'United-States','<=50K'
33,'Local-gov',167474,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','<=50K'
23,'Private',96585,'HS-grad',9,'Never-married','Handlers-cleaners','Not-in-family','White','Male',0,0,30,'United-States','<=50K'
59,'Private',291529,'10th',6,'Widowed','Machine-op-inspct','Not-in-family','White','Male',0,0,52,'United-States','<=50K'
33,'Private',99309,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','<=50K'
27,'Self-emp-not-inc',120126,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','<=50K'
44,'Private',203897,'Bachelors',13,'Married-spouse-absent','Adm-clerical','Not-in-family','White','Female',0,0,40,'Cuba','<=50K'
24,'Private',35633,'Some-college',10,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
19,'Private',125591,'11th',7,'Never-married','Other-service','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
18,'Private',79443,'9th',5,'Never-married','Machine-op-inspct','Own-child','White','Male',0,0,40,'Mexico','<=50K'
35,'Private',112158,'10th',6,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
23,'Private',274797,'HS-grad',9,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,25,'United-States','<=50K'
27,'Private',127796,'5th-6th',3,'Never-married','Farming-fishing','Not-in-family','White','Male',0,0,35,'Mexico','<=50K'
60,'Private',349898,'HS-grad',9,'Widowed','Other-service','Not-in-family','White','Female',0,0,44,'United-States','<=50K'
45,'Private',51744,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,42,'United-States','<=50K'
36,'Federal-gov',67317,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','<=50K'
22,'Private',190916,'Some-college',10,'Never-married','Tech-support','Own-child','White','Female',0,0,40,'United-States','<=50K'
44,'Self-emp-not-inc',218653,'Bachelors',13,'Divorced','Craft-repair','Own-child','White','Male',0,0,40,'United-States','<=50K'
29,'Private',180299,'Some-college',10,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,35,'United-States','<=50K'
41,'Private',253060,'Prof-school',15,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','<=50K'
58,'Self-emp-not-inc',81642,'HS-grad',9,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,60,'United-States','<=50K'
55,'Self-emp-not-inc',349910,'Assoc-acdm',12,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','<=50K'
19,'Private',205830,'HS-grad',9,'Never-married','Other-service','Own-child','White','Female',0,0,40,'El-Salvador','<=50K'
35,'Self-emp-not-inc',188563,'HS-grad',9,'Divorced','Farming-fishing','Own-child','White','Male',0,0,50,'United-States','<=50K'
35,'Private',189922,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
36,'Private',203717,'HS-grad',9,'Divorced','Craft-repair','Unmarried','White','Male',0,0,40,'United-States','<=50K'
41,'Private',291965,'Some-college',10,'Never-married','Tech-support','Unmarried','Asian-Pac-Islander','Female',0,0,40,'Philippines','<=50K'
38,'Private',32271,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
52,'Private',145271,'Bachelors',13,'Married-civ-spouse','Craft-repair','Husband','Asian-Pac-Islander','Male',0,0,40,'United-States','<=50K'
21,'Private',225823,'Some-college',10,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
26,'Federal-gov',206983,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'Columbia','<=50K'
48,'Federal-gov',110457,'Some-college',10,'Divorced','Exec-managerial','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
61,'Private',106330,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
39,'Private',435638,'Some-college',10,'Never-married','Machine-op-inspct','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
52,'Private',145155,'HS-grad',9,'Widowed','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
55,'Local-gov',123382,'Assoc-voc',11,'Separated','Prof-specialty','Unmarried','Black','Female',0,0,35,'United-States','<=50K'
51,'Private',95329,'Masters',14,'Divorced','Protective-serv','Unmarried','White','Male',0,0,40,'United-States','<=50K'
49,'Private',151584,'Some-college',10,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,32,'United-States','<=50K'
38,'Private',153976,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
37,'Private',34180,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
72,'Private',402306,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,32,'Canada','<=50K'
55,'Private',141549,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
23,'Private',444554,'HS-grad',9,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,50,'United-States','<=50K'
38,'Self-emp-not-inc',133299,'Assoc-acdm',12,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','<=50K'
73,'Self-emp-not-inc',177387,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','<=50K'
65,'Private',23580,'Bachelors',13,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
32,'Self-emp-inc',111746,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
41,'Private',102085,'HS-grad',9,'Never-married','Machine-op-inspct','Unmarried','White','Female',0,0,40,'United-States','<=50K'
58,'Private',233193,'HS-grad',9,'Widowed','Adm-clerical','Not-in-family','White','Female',0,0,27,'United-States','<=50K'
29,'Self-emp-not-inc',227890,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
22,'Private',201179,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Male',0,0,40,'United-States','<=50K'
66,'Private',174491,'HS-grad',9,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','<=50K'
39,'Private',198097,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','White','Male',0,0,50,'United-States','<=50K'
35,'Private',30529,'HS-grad',9,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'United-States','<=50K'
41,'Local-gov',132125,'HS-grad',9,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','<=50K'
47,'Private',84790,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
